predicted,actual
597.7825,594.0861111334823
595.98114,589.7424233572451
591.8694,591.3210321092573
592.1166,586.3237802000216
588.49744,588.133650106787
588.9213,572.2671239241433
576.6389,566.7269110428781
568.77655,573.8256230105247
572.9792,565.7214277613417
568.385,567.028556027339
567.7844,564.0121061827299
565.522,569.4316610702109
569.18317,568.5468357824589
569.7119,563.3786517153621
565.52783,575.464560759429
573.7737,575.3338479328293
576.39795,574.1574324934318
575.65063,582.8649177115366
582.11475,587.5705794691266
587.78174,585.1976389247009
587.0659,584.0714976493801
585.54504,583.2570561913358
584.5156,580.8941704797253
582.46716,578.5513944337456
580.10364,571.673888788037
574.1179,569.8640188812715
571.14874,572.2671239241433
572.6144,578.0184882945314
577.80914,578.6318330962686
579.6999,582.68393072086
583.0763,586.7963573423438
587.16516,590.4462616543207
591.0014,581.7086119377698
584.8252,583.8000171633653
584.477,582.0504762534921
583.4187,576.2991118831042
578.59784,573.775348846448
575.29333,580.6427996593412
580.1293,585.479174243531
585.60925,589.9937941776293
590.43176,596.8210256592612
596.83545,588.0833759427102
591.3097,581.8292699315541
584.31213,588.7067755772628
588.2111,575.7460960782591
579.5126,577.787227139778
578.42126,577.0431695114411
578.10535,578.0486527929774
578.92145,568.9289194294427
571.93256,570.7488441690235
571.3079,575.9572475673818
575.7253,578.038597960162
578.7235,564.3941898297138
568.4482,573.1720588775261
572.2063,561.5185076445198
564.8097,545.0889108242158
549.504,533.7772239069318
536.70856,538.5231049957835
537.61505,530.5898419044617
532.697,525.0496290231963
526.8528,511.6767013787628
515.1189,521.3695602127732
519.1607,527.0907600847152
525.6547,533.2744822661637
532.2085,544.5761143506322
542.47955,540.3631394009949
541.9858,541.3585678497159
541.841,549.5130372629758
548.13684,549.9453950740365
550.45703,550.9207138571267
551.4793,559.7186925705696
558.47705,555.8475819366547
557.5099,554.7314954941494
555.8508,546.5267519168127
548.9967,542.635531617267
544.0548,541.5998838372846
542.2453,548.0953058360094
547.09375,550.9006041914959
550.90356,547.9143188453329
549.38916,545.9837909447831
547.1334,544.9984173288774
545.7853,537.0852639031864
539.4011,535.6072034793281
536.4109,537.5678958783238
537.44836,535.4061068230208
536.33167,538.0806923519074
537.9657,539.8503429274114
539.90985,541.6702676669922
541.8053,540.9563745371013
541.6929,542.4243801281444
542.6539,534.3704590430383
536.72205,534.3201848789614
534.7944,531.8869153376435
532.7394,537.8896505284156
536.8684,525.8037414843486
529.0065,527.533172728591
527.584,533.9381012319776
532.57806,526.6081281095776
528.67426,528.8905751586651
528.81744,519.1876614918393
521.69995,514.311067576388
515.74207,495.85039452738056
500.3909,505.38237603634525
502.96692,511.60631754905523
509.5818,516.8750499443058
515.61957,525.4116030045493
523.5574,531.152912542122
530.07825,529.3229329697258
530.1926,534.6017201977917
533.79126,530.8914868889225
532.07794,530.9819803842607
531.3665,526.9499924253
528.17194,525.3512740076571
526.0092,514.3814514060956
517.18524,502.44636485425906
505.51294,501.5816492321378
501.71857,503.1602579841499
502.47873,496.63467148697896
498.16397,493.00487684063273
493.93637,496.64472631979436
495.47873,501.3503880773844
499.80927,502.27543269639796
501.87228,508.5798128716308
506.93158,507.3933425994179
507.59814,518.5642618572869
515.83026,534.9636941791447
530.96265,540.5340715588561
539.63794,535.7781356371892
537.59607,519.1574969933934
523.5116,510.5002859393653
512.7186,511.16390490517927
510.8031,535.0944070057444
529.0616,529.0313428180802
530.6793,529.7955101120479
530.3839,523.3000881133231
525.14954,528.1364626975128
527.2349,531.5651606875518
530.90796,528.3777786850816
529.5051,537.5176217142471
535.7908,536.5423029311569
537.1366,543.5203569050191
542.4954,549.6236404239447
548.78906,543.4298634096808
545.5468,540.282700738472
541.6543,543.4600279081269
543.1542,539.5285882773198
540.8725,532.4700956409346
534.61633,536.6629609249412
536.0721,544.4655111896632
542.9965,556.1090075898542
554.10126,559.034963939125
559.31335,572.0157531037593
570.24,574.3183098184776
574.9465,574.0468293324627
575.3335,576.0075217314586
576.65076,568.3457391261516
570.95044,569.5120997327338
570.15576,555.6364304475321
559.3788,551.7954843120632
553.3196,556.1391720883003
555.6701,547.9243736781484
550.4117,555.133688806764
554.2898,551.4536199963409
552.9397,560.140995548815
559.05237,558.6227157936951
559.7842,561.0057111709363
561.4375,559.4472120845548
560.63513,570.8594473299925
569.2462,559.4271024189242
562.86115,555.7973077725779
557.528,548.9499666253155
551.01917,552.6501451013692
552.3806,548.608102309593
550.1029,543.1483280908507
545.0747,536.0998902872807
538.2263,537.3466895563859
537.45844,537.5980603767699
537.90283,542.2031738062065
541.65674,541.3686226825312
542.13464,540.5944005557483
541.40234,539.7497945992578
540.4745,530.9518158858148
533.44226,533.0934952754872
532.9885,534.3704590430383
534.3259,524.5971615465049
527.2844,535.9490677950503
533.6655,534.5413912008994
535.1123,539.950891255565
539.2865,547.6026190280567
546.3772,565.7113729285263
562.3633,557.5267390168206
560.36554,555.8274722710239
557.25726,551.2022491759568
552.8339,539.39787545072
542.5603,539.9609460883803
540.2451,542.856737939205
542.5073,532.8220147894722
535.6321,526.2059347969631
528.2476,532.7214664613186
531.4141,540.282700738472
538.76733,537.7488828690005
538.9204,531.0523642139683
533.2365,531.6355445172594
531.8917,540.4636877291485
538.6679,535.8887387981581
537.39526,534.3302397117768
535.29785,539.4179851163508
538.6354,541.3384581840851
541.3285,544.596224016263
544.45325,542.1830641405758
543.346,534.3503493774076
536.7124,541.861309490484
540.5524,541.8512546576687
542.2228,534.1391978882849
536.5167,536.0295064575732
536.07715,541.2479646887468
540.3688,542.384160796883
542.6417,538.7543661505367
540.21924,535.3658874917593
536.6756,528.830246161773
530.7151,528.6894785023579
529.0167,538.7443113177214
536.62085,536.6529060921258
537.56335,534.3604042102229
535.5271,529.2022749759415
530.8278,530.1574840934009
530.2467,531.2735705359063
531.2615,538.7845306489828
537.4017,538.7443113177214
539.2377,540.252536240026
540.52405,542.5550929547442
542.55835,539.9006170914882
541.04785,537.2763057266784
538.40857,533.7168949100396
534.9532,523.4911299368149
526.2115,522.4755918224632
522.96375,523.8128845869066
523.57275,525.3814385061032
525.21375,524.8384775340736
525.2729,527.0103214221922
526.81555,518.7754133464094
521.0088,522.6465239803243
521.9901,532.1483409908429
529.9558,548.6583764736698
545.14825,563.2881582200238
560.7599,562.4033329322717
563.7749,582.1409697488305
579.02954,675.731353594234
657.2362,665.7670142742088
671.1824,665.0430663115026
668.14453,664.8419696551954
666.11505,646.9242575782175
651.34985,626.0906439847843
630.8308,629.8109321264687
629.69543,630.5549897548058
631.5104,634.5065390512436
635.32544,635.1701580170577
636.7185,628.1518847119339
631.1254,633.7825910885374
634.09985,631.8118438567262
633.6905,646.4215159374494
645.18787,645.3154843277593
647.3471,637.895017710021
641.0639,636.3164089580091
637.9642,663.5147317235674
659.589,662.288042120093
664.54095,659.1609891145149
661.6872,659.8346629131443
661.0846,663.6052252189056
664.2255,658.8392344644233
661.22064,663.6353897173517
664.11597,649.4882399461353
653.5727,614.9498892253615
622.5362,591.9544865766252
596.7408,584.3630878010256
586.0843,631.1783893893582
622.32166,640.2176840903701
640.64844,632.9480399648623
637.0661,620.7515277598263
624.774,600.1793398195925
605.1552,616.8200881290193
614.2639,608.6857283813902
611.59766,603.1052961688633
605.7776,617.1418427791108
615.59705,615.1912052129303
617.1577,623.868525932589
623.8697,628.3127620369796
629.1177,625.7688893346926
628.0011,637.7341403849753
636.9672,638.5787463414658
640.1188,645.5366906496973
645.94446,631.8118438567262
636.0967,638.0357853694363
638.1672,625.2158735298478
629.0191,624.8840640469407
626.2535,628.3429265354257
628.94434,614.437092751778
618.6498,597.263438303137
601.8456,597.34387696566
598.14246,610.8676271023239
609.1565,613.7533641203333
614.8286,629.459012977931
628.1907,644.0988495571005
643.1741,648.0906181847997
649.4518,644.9937296776677
647.4702,641.7761831767514
643.8721,646.2505837795882
646.7201,649.3273626210894
650.23456,654.9882334961391
655.5419,653.8419825551877
655.72705,664.4799956738423
664.00757,664.942517983349
666.4974,668.8639027813408
669.7188,652.9571572674356
657.40533,645.2451004980519
647.79254,654.4754370225555
653.7181,704.9607525884958
696.6164,715.7998623634577
716.0337,711.4863390856667
714.1639,715.9707945213189
715.76904,719.9625631490181
719.55383,713.819060298831
715.4258,724.1755380986556
722.47894,725.2312955442687
725.3577,731.2139210694099
730.35913,734.3711385734341
733.86316,736.8949016100903
736.3661,727.9762649028629
729.51904,731.4250725585327
730.4659,738.5438941918101
736.934,734.3510289078034
735.0767,720.0430018115411
722.5771,732.0685818587159
729.41614,728.3885130482927
729.0698,743.1691172868772
740.35284,741.5703988692344
741.77405,759.8601397603807
755.8679,759.2367401258282
758.6021,751.4945188579982
751.9956,751.3638060313986
750.0786,753.4853757554401
751.86,745.7833738188717
746.28577,770.3573852196201
764.3914,765.6718331276608
765.4066,755.777877637343
756.3645,770.1261240648668
765.52527,766.5466035825974
765.592,765.6617782948454
764.19763,754.8427781855142
755.197,752.6809891302112
751.4877,742.0329211787412
742.77985,750.9817223844146
748.19666,746.5877604441008
746.6304,761.3583098498699
757.64355,752.650824631765
753.4154,742.4753338226171
743.4153,750.9817223844146
748.1621,753.2239501022407
751.8843,753.535649919517
752.66,751.6151768517825
750.9889,765.8025459542605
761.84265,779.9698053911077
775.7521,774.3390990145042
773.7573,762.1526416422835
762.4719,745.0192065249041
746.26184,745.763264153241
743.97485,746.8089667660388
745.5395,729.4844898251674
732.1831,717.4991291092542
719.1706,719.0676830284508
718.3633,729.1627351750758
727.32074,703.5128566630834
708.824,717.7504999296382
715.1804,697.3693538128964
701.5868,704.7496010993732
703.85864,701.3912869390417
702.6422,709.5759208507477
708.84973,728.338238884216
725.5207,714.6837759209523
718.1572,716.061288016657
716.1831,702.9397311926077
705.6096,734.0795484217887
728.34265,746.1352929674094
744.29395,755.2349166653134
753.72253,767.9542801767482
764.7898,730.047560462828
736.36523,711.0037071105293
713.3118,686.4296957097808
690.0276,685.5951445861057
685.61304,680.9397569925924
682.4606,686.9827115146259
686.94507,685.9671734002741
687.4436,685.2532802703834
686.6572,693.9004364915959
693.40283,711.3958455903285
709.2589,700.2852553293518
703.72,703.8647758116211
704.0321,709.445208024148
709.00714,698.7770304070473
701.61426,702.507373381547
702.43604,708.7313148942571
708.213,708.0475862628125
709.05334,700.7075583075971
702.8619,721.8629265511219
718.3546,721.9031458823833
722.6583,715.4378883821046
717.3325,713.899498961354
714.4192,698.0832469427871
701.3213,696.886721837759
697.4142,708.2185184206736
706.59924,715.8400816947192
715.3333,729.9168476362281
728.09357,733.6069712794665
733.48553,731.435127391348
732.0688,739.2376776560701
737.5615,740.9369444018664
740.3611,740.7559574111899
740.4759,745.2705773452883
743.8884,743.9232297480295
743.62634,741.2184797206967
741.13745,738.4433458636563
738.32935,736.6636404553369
736.43304,747.9652725398056
745.2577,753.7568562414549
752.14014,748.1462595304822
748.6228,753.1334566069024
751.21497,748.4881238462044
748.395,740.9570540674972
741.5037,748.8903171588191
746.4269,743.4506526057073
743.7918,742.3144564975712
741.8823,739.2477324888855
739.14526,746.2760606268246
744.29596,754.9533813464833
752.6599,756.4414966031571
755.4495,762.2732996360678
760.08984,769.9250274085596
767.0418,757.1754993986785
758.193,755.9085904639428
754.5338,762.4140672954829
759.5448,721.8227072198604
728.43787,726.2267239929896
724.24866,711.134419937129
713.41345,708.8218083895954
709.3647,693.9205461572267
697.0427,695.9214578874839
696.01483,701.149970951473
700.89624,695.2678937544854
697.43823,698.6262079148169
698.9142,704.38762711802
704.178,714.1307601161074
713.24304,715.920520357242
716.50366,726.2568884914358
724.9265,718.3236254001139
720.3247,716.3327685026719
716.9657,713.8391699644619
714.4701,719.5302053379576
718.7439,709.2139468693946
711.6331,709.6161401820091
709.91266,703.2715406755148
704.88025,712.7431931875872
711.47345,707.2130351391372
708.98145,723.1499451514885
720.74347,728.3583485498467
727.96313,727.2020427760799
727.9188,735.7888700004003
734.21936,738.8656488419017
738.21716,737.2870400898896
737.4401,733.5164777841283
733.8974,725.4122825349452
726.5865,719.5905343348497
720.4176,719.6910826630033
719.5829,731.3848532272712
729.27545,731.6864982117321
731.9327,722.4662165200436
724.3983,721.4104590744305
721.50757,721.3199655790922
721.32544,721.9735297120908
722.04785,713.3665928221398
715.27356,694.6243844543021
698.3668,696.6252961845595
696.41895,698.8675239023855
699.0344,700.3958584903207
701.0951,704.8300397618962
704.96356,678.0339103089523
683.9801,671.0357466694593
672.8512,682.8803397259575
681.24854,686.9726566818106
687.5493,695.0064681012859
694.99744,702.1554542330094
702.1263,697.8720954536645
699.8736,700.7075583075971
701.06525,698.2843435990944
699.5554,708.6106569004728
707.4632,718.1225287438067
717.18146,723.7029609563334
723.4759,720.0228921459104
721.2875,724.0146607736098
723.48944,722.9086291639197
723.3002,736.9150112757211
734.3613,740.1124481110068
739.60254,744.3656423919056
743.4334,741.7916051911724
741.8609,745.9241414782869
744.51355,742.9378561321239
742.8746,741.5804537020497
741.20166,744.9488226951966
743.6203,749.111523480757
747.6703,772.1169809623088
766.7383,776.2294075837924
774.2102,774.4094828442117
773.04675,776.5310525682532
773.83167,774.9524438162414
772.8839,785.620621433342
781.0307,785.1580991238353
782.64404,787.6718073276761
784.3633,788.0941103059214
784.95404,788.2650424637827
785.1084,786.6261047148785
783.80286,785.8418277552801
782.8711,780.5127663631373
778.55383,783.2979550529931
779.8237,780.8747403444904
778.5502,778.7833351188947
776.50714,775.4954047882709
773.51697,775.4250209585634
772.9332,772.9716417516147
771.08984,772.7403805968613
770.52295,772.871093423461
770.63434,775.4954047882709
772.788,772.4186259467697
770.8446,770.3674400524355
768.58997,772.1069261294934
769.58984,774.801621324011
772.1451,783.4688872108543
779.50977,783.740367696869
781.24603,778.6827867907411
777.07446,762.9369186018819
763.4428,772.3482421170622
768.08514,762.967083100328
762.79816,765.7824362886297
763.4497,775.1032663084718
771.36957,772.2074744576471
770.92566,769.0100376223616
767.64124,774.7513471599341
771.4451,779.5877217441239
776.4374,790.6379830082085
786.0095,790.3262831909321
787.6013,777.5667003482358
777.1483,786.4149532257557
781.5622,784.9570024675279
782.2871,778.3710869734649
776.92554,780.6635888553677
777.39343,775.9076529337008
774.1861,779.7988732332465
776.4863,779.8390925645081
777.29517,780.2312310443072
777.62463,778.4414708031725
776.2107,789.3610192406572
784.46747,786.475282222648
784.2416,789.5621158969645
785.96313,781.5685238087506
780.06445,781.9103881244728
778.8409,783.3482292170698
780.1493,798.732123424576
792.64905,805.0063391013629
800.34845,800.4514998360032
797.5944,802.8646597116905
798.2015,816.68
809.32416,811.210170948442
807.62494,802.5630147272296
799.5717,798.8226169199144
794.90674,798.842726585545
794.52594,787.9533426465064
786.2618,787.0182431946776
783.6266,772.0264874669706
771.814,765.4204623072767
764.03625,765.3098591463076
763.0533,785.9222664178028
779.7601,793.9560778372784
790.058,788.7275647732893
787.0487,765.8528201183373
767.3703,757.2659928940168
756.1842,739.2276228232547
740.67316,761.7605031624844
755.9621,767.7833480188872
765.53394,774.5703601692575
772.0261,763.8217438896338
764.2203,772.5292291077387
768.80676,771.5941296559099
769.75024,764.2742113663253
763.8195,764.9679948305852
762.8694,771.5639651574638
768.36316,774.1782216894584
771.81506,761.3080356857929
761.95935,751.1325448766452
751.22394,753.7266917430089
751.55975,765.8126007870759
762.1221,762.3839027970369
761.8767,774.5301408379961
770.60986,779.7888184004312
776.82837,792.729388233804
787.80786,792.7092785681732
789.8523,799.5767293810666
794.843,800.5520481641569
796.5943,801.3363251237553
797.2325,794.2476679889238
791.6761,797.6663111461476
793.02454,799.8984840311582
795.531,798.0282851275006
794.5549,794.7101902984307
791.5107,793.3527878683566
789.8213,795.0017804500761
790.97424,788.4661391200898
786.2434,786.1937469038178
783.2563,775.163595305364
774.2169,789.5621158969645
783.7313,790.3262831909321
787.25793,797.485324155471
792.958,809.681836360507
803.4823,810.1845780012751
805.89056,808.3143790976175
804.1367,811.4514869360108
805.96906,809.8929878496295
805.33905,811.4213224375649
806.2335,808.133392106941
803.9246,809.6013976979841
804.46985,805.6800128999922
801.7238,808.5456402523708
803.28516,822.9139963455252
814.9984,827.4990001093311
821.12085,839.36370283146
830.6746,835.8244016804521
829.662,826.9359294716708
821.8289,805.8308353922228
803.71545,800.2705128453266
