High_pred,Low_pred,Close_pred,High,Low,Close
428.0681,422.0323,425.1261,451.44,446.87,450.8541458541459
433.15247,426.63153,430.15335,454.77,447.31,450.929070929071
438.9937,432.4638,435.70288,453.87,448.51,451.30369630369637
442.8338,437.46747,440.16895,458.69,452.56,458.40159840159845
442.63403,436.8067,439.8057,459.78,455.91,459.77522477522484
446.24988,440.79413,443.6917,462.27,456.47,460.61938061938065
445.52905,440.23425,442.88373,462.25,455.24,458.08691308691317
450.43713,444.36945,447.54382,461.7,456.44,457.5624375624376
448.01996,442.94757,445.37823,458.28,449.91,453.6413586413587
448.5,442.73633,445.82596,449.79,436.17,446.62837162837167
444.59003,438.9159,441.79968,454.63,446.83,453.6513486513487
444.24225,438.75217,441.74493,454.8,448.11,450.2147852147853
455.52338,448.58557,452.19476,453.45,448.67,449.76523476523477
450.68262,444.84286,447.47037,446.75,441.39,442.1928071928072
452.94952,442.83606,448.02643,443.33,439.35,441.02397602397605
444.73846,438.41223,441.28137,445.74,438.8,439.48551448551456
446.06232,440.27942,443.63904,446.13,438.79,443.7962037962038
439.66333,433.4784,436.66412,446.5799999999999,441.44,442.2177822177823
439.23016,433.7326,436.84088,450.5899999999999,445.83,450.4195804195805
436.7556,431.63666,434.35938,451.81,448.73,451.59340659340666
442.14197,436.00275,439.36636,451.07,447.92,450.8091908091908
444.20978,438.4641,441.2959,453.16,446.19,446.61338661338664
445.57678,439.98328,442.86197,447.55,442.88,443.66133866133873
439.27844,432.5379,435.9662,446.25,440.99,444.66533466533474
435.45074,429.96637,433.04364,446.09,443.34,443.5414585414586
434.64795,429.302,432.30377,441.84,439.18,441.10389610389615
429.16132,422.86105,426.20154,442.59,436.46,438.981018981019
433.32996,425.67914,429.80585,438.47,431.96,433.2817182817183
436.12347,429.5075,432.7638,430.85,427.4,428.2267732267732
435.8899,430.61237,433.32303,429.61,426.67,426.8531468531469
439.42722,434.1333,437.06604,434.37,427.12,431.20879120879124
444.58832,438.73492,441.80396,434.43,430.16,431.0939060939061
449.50232,443.08298,446.25244,436.82,431.63,433.04195804195814
484.0235,473.12515,478.787,435.74,433.5,435.22477522477527
514.0009,493.07156,500.44064,437.36,433.25,433.48151848151855
505.4358,496.4961,499.81717,435.82,431.41,431.5784215784216
506.85706,501.04877,503.7397,430.25,422.37,423.48651348651356
516.97266,508.2072,512.2042,426.11,422.3,422.69230769230774
515.5355,508.85413,511.53033,428.58,422.71,426.1188811188812
508.175,501.71918,504.35275,427.42,421.2,421.8681318681319
509.9355,504.82025,507.2225,431.48,425.38,428.58141858141863
520.1958,514.19354,516.7151,435.12,425.99,434.18581418581425
514.6382,509.60458,511.4201,438.3,434.18,438.13686313686316
517.3551,511.3492,514.1167,440.24,435.24,438.1468531468532
516.0043,510.8651,513.0046,443.21,439.56,442.36763236763244
510.9985,506.1706,508.2117,444.33,440.35,442.67732267732265
513.4761,508.1646,510.716,446.81,441.39,446.4235764235765
511.28204,506.70844,508.62787,447.27,443.34,444.8601398601399
504.89673,498.6609,501.49973,446.16999999999996,440.77,442.87712287712293
506.62695,501.06302,503.82776,446.83,440.78,442.22277722277727
505.78827,500.88788,503.09564,442.54,438.86,441.39860139860144
505.1955,499.79596,502.35657,450.3,439.89,449.975024975025
519.3158,512.673,515.95306,451.3,446.03,447.51748251748256
519.24445,514.1084,516.20154,450.38,446.14,449.8701298701299
518.76874,513.24365,515.8838,449.11,440.95,441.59340659340666
517.7611,510.8849,514.1317,443.39,439.05,441.7632367632368
515.1702,509.55768,512.3008,441.62,436.17,436.97802197802207
514.0434,508.614,511.29962,439.73,435.87,437.4475524475525
518.2567,512.49475,515.3882,437.12,434.03,436.5584415584416
519.2702,513.46185,516.20154,438.78,432.53,436.31868131868134
526.6354,519.77637,523.0929,442.18,438.38,441.8431568431569
533.38245,525.2239,528.9732,443.02,437.27,442.3376623376624
533.03735,527.30505,529.9395,445.38,434.42,436.40859140859146
533.21783,527.25995,530.1564,437.12,433.38,434.5454545454546
526.1356,519.3575,522.52844,435.36,430.44,431.2537462537463
528.19836,520.65546,524.54474,431.37,424.22,425.2397602397603
531.0079,524.5118,527.65735,429.71,419.92,426.3336663336664
535.2578,528.81726,531.9853,432.79,428.5,432.4975024975025
536.4748,529.3292,532.66895,435.11,431.03,434.36563436563443
540.3605,532.95667,536.5647,436.49,431.08,436.4185814185815
546.8474,538.6593,542.5698,441.16,435.37,439.3606393606394
541.4331,533.39514,537.05725,447.49,440.35,447.33766233766244
538.93335,530.74426,534.88464,446.78,441.21,442.73726273726277
533.435,523.76526,528.44977,505.83,485.18000000000006,503.81618381618387
539.1283,530.19434,534.9568,507.6,497.91,499.7752247752248
539.05365,530.61316,534.7488,504.61,496.04,501.6183816183817
542.94836,532.55804,537.7443,515.44,498.45,513.7812187812187
547.05273,538.02136,542.6299,518.34,510.49,510.8591408591409
558.3041,546.25836,552.08575,512.49,503.48,505.70429570429576
560.07196,551.0724,555.3495,509.79999999999995,504.6,505.6043956043957
558.5582,551.8843,555.22125,516.53,504.86,516.1838161838162
560.97876,552.5489,556.78754,516.82,511.08,513.2867132867133
560.9877,552.20154,556.49426,518.82,510.07,513.3666333666334
557.2429,549.15564,553.1251,516.07,510.64,511.6033966033967
560.1334,551.5713,555.9182,514.26,509.11,511.13886113886116
559.4,549.93805,554.5542,513.9,506.81,508.8511488511489
557.87537,548.50745,553.19147,511.58,505.79,509.4655344655345
564.45215,554.7783,559.6752,510.05,501.94,502.0929070929072
576.3312,564.8699,570.3871,507.35,502.37,506.1188811188812
574.0376,563.3971,568.2734,506.07,502.12,503.4065934065935
570.83154,560.05347,565.31836,506.88,500.62,504.00099900099906
565.3181,554.24963,559.6437,514.5,501.37,514.3056943056944
571.5464,559.2552,565.53345,517.93,513.25,515.6843156843158
579.74646,567.723,573.5095,517.06,513.23,514.8501498501499
577.2924,566.796,571.7249,522.41,512.7,513.8511488511489
581.1866,571.17035,576.17,515.44,509.61,510.6843156843157
582.2512,569.80615,575.6293,514.75,508.27,509.2457542457543
584.9172,573.9387,579.30005,517.22,511.08,515.1048951048951
583.0172,573.35254,577.9027,516.15,512.69,514.015984015984
578.4713,567.76215,572.89575,524.63,515.58,521.013986013986
565.43726,549.62854,557.0448,528.77,519.52,527.2277722277723
555.77094,538.1406,546.8606,532.01,528.02,529.5704295704296
565.4078,553.0553,559.6907,531.32,527.75,527.8171828171829
572.5462,559.91614,566.01184,531.18,523.42,525.2697302697303
587.25037,568.5406,577.3551,529.73,522.55,524.6653346653347
593.8651,574.41235,583.09235,530.0,523.04,527.1128871128872
571.4445,553.8806,561.63116,527.85,523.58,526.6983016983017
575.67566,561.79346,569.225,533.0,528.06,532.937062937063
577.0243,564.3286,570.2268,539.13,532.02,537.0579420579421
585.08167,573.58185,579.2261,544.12,535.82,540.3046953046954
589.06934,576.6228,582.2041,543.62,535.58,536.6333666333667
591.63696,580.74963,585.91296,539.45,532.5,532.9820179820181
597.15845,586.17786,591.1992,536.14,526.97,528.4165834165835
592.22766,582.16223,586.7122,535.34,529.02,534.4855144855145
600.8473,590.1195,595.3296,538.36,532.2,532.932067932068
603.8069,592.68787,597.70685,540.45,527.54,540.3496503496503
606.3134,595.2235,600.35913,543.96,537.53,541.0839160839162
604.1388,592.97034,598.11804,548.53,541.97,548.2567432567432
606.06616,595.63055,600.693,555.82,550.5,555.4695304695305
605.4243,594.6685,599.66736,555.54,551.98,553.8461538461539
610.8302,600.11414,605.3281,557.41,552.27,556.6433566433567
614.2446,604.2423,608.91797,558.05,554.39,557.1128871128872
612.10596,600.72046,605.8989,558.16,552.44,552.6573426573427
612.18854,602.41516,607.2053,558.41,551.06,558.2617382617384
607.4088,595.0758,600.6026,556.79,552.06,554.4805194805195
607.8979,595.24725,601.4889,556.38,550.4,550.4345654345655
610.9076,600.36414,605.39575,557.34,551.15,556.5734265734267
613.61304,603.52234,608.3043,567.72,558.49,567.3026973026974
615.14325,605.0148,609.80835,571.52,564.53,568.4865134865136
609.5055,598.5521,603.5612,569.97,560.68,563.0119880119881
608.1347,597.6051,602.7709,567.4100000000001,559.03,562.982017982018
601.0636,589.31354,594.76324,571.31,556.5,559.3956043956046
606.3269,593.39136,599.8429,573.35,561.94,572.5524475524476
595.1781,581.50916,587.7209,575.34,569.76,572.1678321678322
592.94525,579.0397,586.11206,576.8,571.86,575.949050949051
602.1964,588.78357,595.4222,578.15,569.96,573.1168831168833
610.2039,597.88696,603.7253,579.83,573.5,579.6753246753248
602.2107,590.41077,595.7655,581.76,577.27,580.3346653346654
605.3769,593.1282,599.2674,579.07,575.03,577.882117882118
595.64856,579.7805,586.89026,574.62,559.4,559.8151848151849
583.62866,567.0371,575.10645,561.15,539.11,548.5564435564436
584.6314,569.7144,577.3141,560.77,552.9,559.4105894105895
572.05695,556.46344,563.89,558.78,547.66,551.3936063936067
560.2944,550.0247,555.7125,574.09,561.52,565.5744255744256
568.8142,559.23865,564.658,591.05,573.42,588.2817182817183
558.4767,549.31757,553.78894,588.65,563.89,564.6003996003997
595.78015,586.1761,592.1106,575.34,566.38,566.953046953047
569.2969,559.48676,563.0078,573.24,561.9,569.4655344655345
578.1889,562.7624,571.5223,577.91,571.63,577.8121878121879
542.70306,525.88385,533.4874,586.75,578.11,586.5234765234766
545.5055,530.4279,539.3241,588.99,582.33,584.2757242757243
565.3815,552.5729,559.3969,593.71,583.92,592.867132867133
569.1332,556.911,562.76166,592.78,588.48,591.1288711288712
534.782,521.1645,527.631,597.71,587.63,597.7072927072927
540.02594,526.08856,534.5294,599.95,594.17,599.1558441558442
540.4785,528.8835,534.8165,604.17,597.76,603.1768231768232
543.192,529.9767,536.8611,602.35,596.51,598.926073926074
555.7936,541.9605,549.14075,601.19,597.87,599.8051948051948
539.1443,523.9876,531.11926,602.6800000000001,599.17,599.6453546453547
530.49243,519.22876,525.6378,607.8,600.3,603.991008991009
538.5248,527.98474,533.8823,609.96,602.95,607.7222777222778
530.97076,521.11847,526.1772,612.15,604.61,607.8071928071928
524.4606,514.81903,520.14087,609.83,606.23,607.3276723276723
518.7595,509.07385,514.4494,609.81,600.86,605.5544455544456
517.80774,506.69464,512.6578,601.66,593.84,599.1008991008993
532.23944,521.94495,527.69366,605.73,602.49,605.1848151848152
529.5239,521.34033,525.4598,609.26,603.44,606.853146853147
535.72723,526.8972,531.825,610.79,607.02,607.5274725274726
526.4227,518.26184,522.4294,611.2,603.46,605.1248751248752
526.9885,519.3491,523.8197,606.55,599.8,603.5214785214786
516.9671,508.69305,513.0658,604.89,596.09,597.7522477522477
509.69592,499.6189,505.2083,601.67,589.8799999999999,601.3936063936064
514.41077,505.60162,510.7083,602.99,590.17,592.3076923076924
525.9838,516.88226,521.78,593.21,584.08,584.2107892107892
533.6269,525.3363,529.68274,596.3,586.86,593.8261738261739
535.9519,528.4687,532.4617,603.5,594.3,603.3666333666334
526.54395,519.53735,523.2292,603.73,594.97,597.3876123876124
521.7816,513.9006,518.3866,602.55,595.45,596.3436563436564
520.9466,513.42664,517.6236,602.56,589.02,589.3106893106893
532.4935,525.0239,529.2082,590.24,570.84,576.8031968031969
535.53186,528.0226,531.87,582.74,571.36,577.1978021978023
543.0637,536.17474,539.9693,583.5999999999999,563.64,563.8711288711289
549.954,542.9509,546.5786,566.44,551.41,556.93
557.5298,549.9974,553.85144,564.88,557.14,558.46
567.9911,560.2804,564.1632,565.45,555.41,555.45
565.37665,558.48926,561.8567,566.89,557.18,565.6099999999999
561.9926,555.1656,558.7433,603.17,560.65,565.45
561.819,554.3065,558.2466,585.67,562.59,568.18
551.40515,543.6492,547.47375,576.19,541.51,541.65
543.72577,535.4227,540.0104,546.98,525.71,536.68
548.99524,540.55927,545.31506,553.48,540.13,553.38
561.0072,552.93427,557.22394,563.82,551.44,562.6
558.60876,550.7825,554.5437,563.45,538.42,539.47
563.3837,555.75037,559.9091,538.52,525.09,529.15
560.7435,553.5828,557.1719,542.61,528.11,531.06
559.12103,552.0532,555.827,536.98,517.04,534.97
553.2267,545.33777,549.4232,555.47,538.52,555.02
550.6859,542.9761,547.1879,548.0,529.7,534.63
545.9688,537.65295,542.0595,535.23,524.16,527.17
546.44666,538.319,542.8379,535.76,526.07,533.35
557.79926,549.3483,553.9247,532.41,524.81,525.5
558.9752,550.169,554.5071,530.19,520.69,523.72
558.55505,547.40393,552.9581,523.26,514.01,514.77
568.31067,559.8904,564.4831,517.18,501.42,515.73
569.67896,560.9576,565.20703,528.01,514.91,526.26
583.79956,574.5827,579.5538,526.55,521.09,525.22
578.93054,570.65247,574.51544,531.47,522.45,529.9
580.73083,571.7212,576.4707,532.54,524.17,526.48
579.6111,571.70386,575.7499,527.45,519.89,526.36
586.14905,577.99316,582.23987,525.37,513.65,513.73
585.1472,577.5925,581.3533,515.27,501.92,508.56
585.61865,578.39355,582.16833,515.81,505.06,509.6
580.41296,572.64606,576.55994,518.48,502.82,517.31
572.5783,563.03076,567.9967,528.74,517.59,528.47
570.51086,562.04065,566.72266,534.6,528.06,531.63
575.83716,566.90564,571.7848,531.54,523.85,525.21
586.0657,576.96606,581.79663,524.43,516.0,518.56
588.4968,579.4631,583.9454,520.37,514.03,519.2
588.777,579.63824,584.3349,528.33,516.17,527.41
582.58527,573.8738,578.32996,534.76,524.86,528.32
591.4335,579.92914,586.1274,537.71,530.45,537.46
596.01965,583.6582,589.588,546.1,539.3,543.57
593.21924,583.2732,588.40295,552.12,542.21,551.19
598.1433,588.6989,593.67584,564.45,552.83,564.4
598.99475,590.25146,594.7464,566.29,559.46,560.14
593.2679,584.68164,589.022,562.46,557.18,558.55
589.96674,581.3924,586.0198,559.81,554.39,558.36
591.51904,582.72473,587.4,559.36,544.24,552.41
588.78894,579.6464,584.3731,550.83,541.06,543.45
584.5845,575.8379,580.46497,547.11,537.27,543.17
573.1068,562.44824,567.98737,553.43,542.96,552.38
571.60223,560.5633,566.7895,556.53,547.43,554.81
574.36975,564.30115,569.78894,561.36,554.52,560.58
565.405,555.3911,560.64136,562.06,556.37,559.02
571.37396,561.1979,567.0597,558.35,553.5,557.31
566.4615,557.07196,561.9647,556.46,546.96,549.84
573.01556,562.94714,568.5706,550.79,544.07,550.25
567.94836,558.8462,563.54407,548.12,540.04,542.79
569.24036,559.50854,564.8929,543.83,537.85,541.52
579.62823,569.9093,575.17426,552.04,542.51,551.85
579.9541,571.1511,575.6852,553.48,547.01,553.38
578.02954,568.34827,573.4468,556.05,548.89,554.84
588.0099,578.516,583.823,563.45,552.73,563.4
589.3699,581.0111,585.27954,571.08,559.47,563.07
586.1982,577.57,582.13354,578.37,563.67,577.07
585.64124,576.9769,581.7374,580.86,570.28,574.42
586.8873,578.31104,582.9972,578.28,572.23,575.66
583.6479,574.33575,579.2649,577.98,573.18,573.7
580.03503,570.2648,575.5831,582.8,575.0699999999999,581.07
572.66614,562.56824,568.0171,583.84,578.8,580.74
574.3895,564.6127,570.2403,583.41,579.33,583.13
574.7251,565.43787,570.4971,584.82,578.0,580.6599999999999
583.44403,573.5405,579.0239,577.94,564.58,569.53
582.77014,573.4632,578.3106,575.14,567.82,574.5
587.57434,578.0404,583.281,575.01,563.46,569.54
589.6179,580.1239,585.1202,579.26,569.86,577.59
592.7482,583.4801,588.4351,583.61,576.45,583.27
583.47406,574.10236,578.93585,584.2,574.98,583.18
582.9137,573.60156,578.879,586.79,580.61,581.06
583.6727,574.27185,579.39276,579.4,567.05,572.16
576.29193,566.3989,571.6233,595.17,580.41,593.45
575.4729,565.31104,571.0466,592.77,583.63,587.86
584.5514,574.5658,580.1439,598.01,588.98,593.11
591.042,581.1427,586.39685,596.21,590.88,594.3499999999999
594.3529,585.0032,589.9785,597.86,590.15,591.73
598.79614,586.8666,592.89465,590.24,585.42,587.41
588.4978,578.3975,583.583,590.88,583.15,588.98
584.5665,574.76013,580.2042,588.09,581.92,584.01
591.2771,580.8421,586.57825,587.89,582.4,585.81
578.1846,567.46313,572.83154,582.05,568.44,570.03
575.9982,565.9487,571.7443,574.38,561.31,564.52
580.6266,570.82336,576.25244,573.77,562.56,571.58
579.7371,569.7482,574.9861,570.41,561.07,563.52
569.81525,559.6597,565.0867,569.14,558.47,564.82
575.33923,565.28687,571.1314,568.33,559.56,561.82
582.2185,572.83936,577.9359,568.69,558.82,567.21
577.9314,568.66956,573.44946,568.93,564.45,566.33
567.26794,556.5881,562.31555,564.35,559.34,561.19
574.1289,562.7938,569.20667,573.43,564.2,573.21
561.5171,550.18494,555.95776,576.32,569.32,573.08
548.42285,535.4794,542.63464,577.79,568.96,571.91
541.301,528.8523,536.0349,582.91,574.42,580.57
537.17395,525.57,532.11584,585.73,582.4,585.25
523.4393,510.49628,517.48584,585.09,580.97,582.89
531.88153,518.5392,526.3566,582.9,579.55,581.77
514.50055,499.95673,507.2655,583.63,579.05,580.96
529.15106,517.0299,524.5343,583.4,577.41,578.6099999999999
533.6666,523.2596,528.67126,580.21,575.0,576.28
542.9264,531.70825,537.85895,576.91,568.54,569.44
547.89185,537.8358,543.104,571.68,565.55,567.64
539.38354,530.08673,534.8938,570.47,565.52,570.03
545.3965,536.6459,541.7891,576.25,569.63,575.75
552.6681,544.3595,548.7806,581.39,573.4300000000001,576.36
551.796,543.19543,547.6444,584.4,577.63,580.39
559.3103,550.65356,555.4756,584.94,580.36,584.48
558.78973,550.23047,554.52386,590.15,584.69,588.11
555.2733,547.2837,551.6041,587.39,578.41,579.42
558.30804,550.2837,554.72626,581.9,575.36,581.5
546.9176,537.7464,542.37555,580.22,574.68,579.76
547.17786,538.58606,543.6758,580.05,572.89,574.04
543.64294,535.05304,539.6028,573.38,566.65,571.53
551.4181,543.14075,547.90454,579.91,571.09,578.36
553.1084,545.61755,549.5841,585.91,577.19,583.17
550.8744,543.13116,547.323,587.93,583.4,587.66
547.8861,539.79443,544.211,594.85,587.89,594.45
545.4296,537.5421,541.89417,592.32,581.86,585.76
538.78296,530.13214,534.7748,585.24,579.41,579.54
538.1255,529.18933,534.2511,588.02,578.93,586.38
534.47705,526.35614,530.7642,586.37,572.61,573.49
543.55164,535.2073,540.0561,577.66,573.0900000000001,575.52
540.5995,531.97064,536.31366,576.61,569.61,574.78
541.7627,533.43274,538.0927,578.26,571.28,575.78
544.4249,536.28253,540.693,576.0,565.46,566.71
542.4717,534.6454,538.8104,570.34,561.78,568.52
541.1046,533.55566,537.6948,575.64,570.93,573.7
535.69086,526.93463,531.6056,579.41,572.87,575.77
533.81525,525.71967,530.2783,573.69,562.2,562.2
534.21716,526.48047,530.78925,572.31,555.96,570.93
534.71277,526.85876,531.11755,569.93,557.53,559.34
529.19385,520.09344,524.95764,563.58,542.56,543.0
526.0608,517.2185,522.09875,548.0,531.64,531.75
536.9243,528.18176,533.09845,545.69,531.71,536.47
530.44434,522.26935,526.4226,531.34,516.88,528.58
527.5366,519.43274,524.07465,527.98,513.59,523.07
524.68677,516.0355,520.8155,529.53,507.14,509.77
514.3053,504.86816,509.92468,520.33,506.71,519.41
497.33936,485.789,492.06488,525.35,517.69,525.1
516.5984,506.16028,512.68994,538.32,527.35,531.25
515.1693,505.99243,510.43668,545.72,534.38,542.49
519.5914,509.2373,514.961,543.39,534.32,538.3
531.0064,521.7914,526.83374,542.92,535.56,539.29
534.83154,526.75824,530.9153,547.48,540.14,547.4
530.0006,523.4712,527.0386,552.67,545.48,547.83
534.3525,527.3233,531.34015,551.29,542.02,548.8
530.9485,523.04376,527.1369,558.04,553.23,557.55
532.78235,526.2178,529.97485,556.37,551.72,553.7
530.6337,523.6072,527.343,553.98,547.8,552.59
525.06055,517.7552,521.7652,555.28,542.56,544.43
515.99854,507.82605,512.31976,545.39,539.49,540.56
507.59387,498.13605,503.4069,544.71,537.2,539.53
500.67975,492.43134,497.1876,548.09,539.54,545.99
507.35562,497.67468,503.1594,550.43,544.8,548.78
497.1761,489.1381,493.35977,548.95,543.68,545.81
499.71582,491.23376,496.3343,548.29,541.99,543.89
497.70557,489.4441,493.90936,545.18,540.67,542.91
508.02753,499.9353,504.64343,542.3,532.6,535.04
502.59937,494.6817,498.66873,540.46,532.71,533.57
513.5349,505.57288,510.24127,536.77,528.63,535.52
509.81955,502.60876,506.22635,533.64,529.63,533.37
524.0699,516.0635,520.6387,540.66,535.09,536.03
539.66626,531.4834,535.5858,541.21,534.15,537.79
541.85754,534.6532,538.1566,542.49,537.13,539.6
531.3507,524.717,528.0705,540.07,535.57,538.89
522.3259,514.59705,518.9152,540.52,535.13,540.35
511.33737,503.69794,507.92596,539.93,530.4,532.34
516.81793,506.76486,512.356,534.03,528.35,532.29
539.5858,527.803,533.77527,534.53,527.81,529.87
530.07294,521.9677,525.6293,535.87,527.14,535.84
532.1644,524.30994,528.8042,531.43,522.84,523.82
524.7035,517.2666,521.13513,529.55,522.36,525.54
529.7858,522.3898,526.60315,532.73,519.07,531.91
531.7639,524.6776,528.27545,534.86,524.12,524.62
531.0129,524.673,528.0825,532.46,525.66,526.89
537.99304,530.87537,534.6523,527.05,517.24,517.24
538.93286,532.61395,535.84705,521.67,511.86,512.39
545.676,538.84033,542.4054,511.65,487.66,494.03
549.98303,543.1238,546.572,505.61,495.45,503.51
543.28076,536.567,539.8784,512.46,503.32,509.7
540.09814,533.23193,536.9987,516.3,505.52,514.94
545.1679,538.8052,542.35864,525.02,514.67,523.43
537.8793,531.12787,534.4455,533.1,524.85,529.14
531.1223,523.9883,527.95154,530.3,525.58,527.32
538.2062,531.3736,535.3008,532.79,525.87,532.57
547.1898,539.76904,543.5926,534.01,528.56,528.88
558.0115,549.93164,554.0343,529.7,525.69,528.97
564.281,556.31946,560.2883,531.14,524.36,524.96
573.93945,566.11914,570.06116,529.82,522.67,523.37
574.433,567.32666,570.7284,522.89,511.66,512.46
576.86835,569.2606,573.119,514.76,499.68,500.59
577.1322,570.2565,573.7009,505.86,498.28,499.73
568.53827,560.9752,564.64685,502.1,489.66,501.3
566.4999,559.295,563.2258,503.54,493.44,494.81
556.74744,548.5226,552.6681,494.62,486.23,491.2
555.53357,546.9437,551.71094,501.6,491.04,494.82
556.5352,548.7013,552.8545,501.85,491.65,499.5
552.7361,544.0144,548.5227,504.3,496.4,500.42
554.73566,546.088,550.8013,506.8,498.63,506.69
554.91766,546.4721,550.9088,511.1,504.63,505.51
562.1888,552.999,557.8036,517.86,504.81,516.62
563.4701,555.7904,559.793,534.86,518.28,532.93
563.4718,554.4734,559.03235,540.69,531.54,538.47
563.5503,555.1083,559.5404,537.52,528.22,533.74
575.14655,565.5447,570.51965,529.25,516.77,517.21
559.60144,550.45483,554.7285,521.56,508.6,508.6
554.80347,545.90393,550.93726,509.69,499.83,509.26
553.72424,544.4742,549.46356,538.39,514.11,533.06
552.7438,544.33264,548.8526,531.54,517.13,527.03
551.6495,542.8338,547.5752,531.94,521.83,527.79
543.12537,533.6736,538.63477,531.21,519.84,521.33
534.61804,525.4544,530.5785,527.05,520.66,526.14
540.8205,531.8393,537.0344,535.73,524.97,529.55
541.8377,533.3984,537.91113,530.54,524.58,526.38
544.3103,536.1391,540.6774,536.23,525.48,535.47
543.86426,535.3068,539.8864,536.98,531.92,534.5
540.63025,532.2855,536.81885,543.33,533.21,541.44
540.10754,531.49786,536.2706,548.4,541.64,547.51
531.2586,521.5458,526.67456,548.49,539.61,541.35
533.2041,523.3226,528.91797,544.0,536.04,538.22
533.44885,525.2107,529.7743,541.62,536.54,541.38
527.6106,518.3169,523.34875,542.26,534.33,537.47
540.70355,531.4126,536.8153,534.97,527.96,530.45
537.8852,529.4865,533.75757,535.32,526.8,534.62
543.4225,534.7529,539.6454,544.72,533.98,542.38
567.92725,556.4751,562.6394,554.62,540.02,553.96
