Open_pred,High_pred,Low_pred,Close_pred,Open,High,Low,Close
404.673,407.56848,401.36435,404.6764,396.02,396.49,390.74,393.59140859140865
405.1896,407.91434,402.09436,405.3159,395.92,400.87,394.08,398.39660339660344
400.24786,402.98312,396.9013,400.16074,399.05,401.99,399.02,399.10589410589415
396.91068,399.6973,393.51028,396.82507,397.41,402.06,396.59,401.58841158841165
399.91635,402.39862,396.74652,399.84995,401.15,409.88,401.0,409.21578421578425
405.72485,408.21313,402.65015,405.7427,412.92,418.51,412.9,417.73226773226776
401.62448,404.40857,398.24918,401.4694,418.94,420.42,412.86,414.1358641358642
396.66483,399.47913,393.127,396.41925,415.47,416.75,413.24,414.74525474525484
390.11328,392.67014,386.4852,389.58975,415.69,415.9,410.98,414.20579420579423
386.45728,388.8588,382.94333,385.97302,414.29,418.28,414.2,415.8491508491509
389.03763,391.31635,385.70575,388.7065,413.8,414.39,410.3,412.25774225774234
393.77252,396.18195,390.62036,393.5052,412.4,413.79,409.62,411.1138861138861
393.7287,396.2329,390.55908,393.58234,411.95,411.95,407.17,409.23576423576424
393.33948,395.94385,390.17578,393.2926,407.72,408.62,405.15,405.6293706293707
390.6935,393.57745,387.04883,390.2999,401.0,404.86,399.24,402.3876123876125
396.00085,398.5656,392.7765,395.89636,404.11,408.1,401.72,404.14585414585423
390.07068,392.83374,386.40582,389.61572,406.89,407.23,404.2,405.8341658341659
382.497,385.49045,378.63873,381.95068,404.13,406.93,403.41,404.1158841158841
398.41006,401.11362,395.07916,397.90515,405.85,406.1,403.31,403.6413586413587
395.98383,399.0058,392.4748,395.34265,404.69,408.09,401.9,403.3066933066933
403.47684,406.3098,400.15833,403.43716,405.23,405.48,402.39,404.69530469530474
405.8225,408.7263,402.38306,405.7854,401.83,401.99,399.17,399.8301698301699
403.50922,406.59448,399.95917,403.5734,400.49,401.18,395.17,395.61438561438564
399.3347,402.45557,395.65176,399.24902,396.02,399.63,395.14,399.10089910089914
408.6812,411.6685,405.1953,408.61255,400.77,405.89,400.5,405.0
411.23187,414.23697,407.71613,411.18677,405.21,405.58,398.84,401.59340659340666
408.71387,411.887,405.136,408.75278,400.62,401.37,394.17,396.0489510489511
413.89352,417.11594,410.36926,413.9532,391.56,392.03,386.75,390.06493506493507
421.79004,424.96716,418.5274,422.10135,387.92,388.32,382.77,385.979020979021
428.9582,432.31183,425.64108,429.25635,386.3,390.41,385.11,387.3726273726274
426.55957,430.18796,422.98767,426.81427,390.0,394.7,386.55,393.61638361638364
434.43933,438.00018,430.92792,434.58545,394.96,395.07,390.57,393.7212787212788
434.94583,438.5642,431.25482,435.12506,394.52,394.57,390.0,393.5514485514486
438.55347,442.09406,435.10632,438.9639,391.51,397.01,387.06,389.50549450549454
437.42578,441.0929,433.80243,437.7297,391.83,396.51,390.5,395.2047952047953
442.29486,445.8916,438.79297,442.60522,391.91,393.94,387.6,389.8201798201798
456.16852,459.86182,452.95505,456.55023,391.21,391.43,379.21,381.5234765234765
450.617,454.77905,447.0542,451.02393,383.14,400.22,381.7,398.44155844155847
453.0572,456.9194,449.6901,453.568,398.81,400.48,386.05,398.5614385614386
454.29272,458.17126,450.60095,454.50403,399.0,406.23,398.69,402.44255744255753
451.57816,455.39816,448.02744,451.78534,402.55,407.47,402.49,405.2047952047953
444.2873,448.3244,440.31793,444.25433,406.6,406.71,402.31,403.0369630369631
440.50494,444.12726,436.61548,440.26547,402.29,402.36,396.8,399.21578421578425
436.00525,439.35345,432.40952,436.01587,400.13,409.81,400.0,408.00199800199806
441.6963,444.9918,438.576,442.20233,407.97,412.27,407.31,410.7442557442558
432.97455,436.36722,429.534,432.96082,410.09,410.82,406.66,408.6813186813187
435.44077,438.61697,432.33527,435.75604,408.52,415.72,408.0,413.25674325674333
435.36295,438.37204,432.31638,435.58356,416.92,421.81999999999994,416.44,421.2787212787213
431.58417,434.75696,428.55542,431.7377,422.55,429.32,422.55,429.1658341658342
428.85773,431.9469,425.75427,429.03235,429.89,430.32,423.75,427.0129870129871
430.11786,433.03247,427.1621,430.42502,426.9,435.31,424.86,435.18481518481525
429.73825,432.69287,426.9089,429.92987,433.79,438.19,432.49,434.11088911088916
438.38654,441.21075,435.88684,438.8918,436.02,438.63,434.45,438.47152847152853
443.50665,446.40292,441.02576,444.05133,437.8,439.59,435.06,437.1278721278722
438.53827,441.58008,435.65027,438.90878,437.11,442.69,436.93,441.8931068931069
435.29434,438.45593,432.22833,435.67126,446.0799999999999,456.48,445.34,456.2337662337663
437.27673,440.14056,434.20154,437.40994,457.78,458.27,449.32,450.24975024975026
437.42535,440.36896,434.41907,437.78284,453.31,455.04,448.58,452.89210789210796
442.48187,445.3611,439.6411,442.90924,450.81,458.58,450.81,452.5674325674326
448.88113,451.81802,446.15558,449.297,452.31,454.13,447.13,451.7932067932068
449.73755,452.93634,446.78912,450.14484,449.59,452.96,441.78,443.0469530469531
441.56854,445.01218,438.10715,441.604,436.86,443.32,435.37,439.7452547452548
439.24518,442.52536,435.9812,439.44147,436.0,437.77,433.88,435.02997002997006
433.646,436.72333,430.17578,433.55066,440.1,444.4,438.56,438.99100899100904
433.4212,436.5543,430.20874,433.7055,436.22,437.36,430.53,432.53246753246754
436.95825,439.85516,434.07263,437.4106,433.34,437.81,431.59,433.7562437562438
438.73102,441.71912,435.85248,439.19156,432.44,436.86,432.14,433.9810189810191
439.05212,441.99002,436.15833,439.34735,434.87,435.35,425.91,432.19280719280727
443.57077,446.53235,440.88098,444.1668,432.3,433.67,425.44,427.947052947053
439.7057,442.94705,436.7552,440.08264,429.64,433.1,426.96,428.2467532467533
442.09564,445.14526,439.2102,442.45374,430.54,431.55,422.03,430.70429570429576
445.70392,448.68994,443.01218,446.26,433.58,438.36,431.04,438.2217782217783
451.31104,454.33774,448.74225,451.9806,439.4,443.84,438.4,443.4465534465535
450.9417,454.27728,448.18268,451.52618,440.33,441.84,438.12,438.2617382617383
451.85983,455.10577,448.96765,452.3286,441.08,441.35,433.2,434.3606393606394
458.51297,461.75958,455.91388,459.1944,432.87,438.19,431.13,436.8631368631369
459.377,462.65585,456.70636,460.02228,438.41,440.7,435.43,435.88411588411594
460.3686,463.7828,457.60944,461.0178,437.97,443.05,437.5,441.4685314685315
458.23016,461.7421,455.26855,458.77185,442.67,448.82,442.52,448.62637362637366
458.88623,462.26855,455.85403,459.3983,449.0,453.72,447.06999999999994,448.6563436563437
453.6732,457.2201,450.44446,453.94962,445.33,448.82,440.01,440.7192807192808
445.1186,448.6237,441.28058,444.52075,442.51,443.28,434.9,438.8211788211789
454.50153,457.66003,451.63632,454.90677,434.31,436.52,430.01,433.2717282717283
450.7823,454.1607,447.81168,451.1645,436.99,438.2,430.64,431.48351648351655
450.89023,454.21667,448.07498,451.4994,435.24,437.36,433.66,435.1948051948052
442.798,446.08673,439.56158,442.95453,437.76,440.69,436.69,436.8981018981019
442.07562,445.1524,439.10632,442.4879,435.82,439.27,435.46,438.5414585414586
441.62244,444.74246,438.54065,441.92926,441.57,444.37,440.85,442.28271728271733
444.68604,447.72278,441.8806,445.059,443.44,443.84,437.0,439.50549450549454
443.407,446.50232,440.62512,443.90912,438.31,442.92,437.61,441.5584415584416
451.27423,454.20712,448.8545,452.00845,443.34,446.03,442.01,445.0749250749251
451.58112,454.5619,449.06534,452.20996,447.93,451.44,446.87,450.8541458541459
450.40857,453.43713,447.81818,451.0549,453.8,454.77,447.31,450.929070929071
447.81204,451.0692,444.86508,448.31506,450.04,453.87,448.51,451.30369630369637
444.7226,447.7901,441.71155,445.11746,454.8,458.69,452.56,458.40159840159845
445.00284,448.00693,442.19513,445.5434,458.28,459.78,455.91,459.77522477522484
444.9685,447.86676,442.08524,445.46884,460.42,462.27,456.47,460.61938061938065
441.32196,444.18915,438.39737,441.7127,461.83,462.25,455.24,458.08691308691317
439.6701,442.6633,436.70166,440.08234,458.78,461.7,456.44,457.5624375624376
434.2716,437.27576,431.08777,434.4505,457.78,458.28,449.91,453.6413586413587
429.1542,431.9662,425.99933,429.31543,441.65,449.79,436.17,446.62837162837167
428.5278,431.1758,425.56247,428.8777,449.32,454.63,446.83,453.6513486513487
432.87485,435.5598,429.9423,433.08926,453.65,454.8,448.11,450.2147852147853
432.40002,435.1157,429.57056,432.7237,451.94,453.45,448.67,449.76523476523477
434.48264,437.3006,431.73248,434.94632,445.27,446.75,441.39,442.1928071928072
435.90753,438.64325,433.28586,436.4466,441.84,443.33,439.35,441.02397602397605
434.42804,437.35315,431.64935,434.96545,440.8,445.74,438.8,439.48551448551456
432.95715,435.8623,430.00418,433.3392,441.08,446.13,438.79,443.7962037962038
424.35822,427.3454,420.9255,424.26077,444.83,446.5799999999999,441.44,442.2177822177823
424.59137,427.2083,421.46106,424.78464,445.83,450.5899999999999,445.83,450.4195804195805
427.5902,430.17532,424.5626,427.7412,450.03,451.81,448.73,451.59340659340666
423.05713,425.8104,419.8664,423.11896,451.0,451.07,447.92,450.8091908091908
430.4375,433.043,427.58142,430.7921,450.66,453.16,446.19,446.61338661338664
433.89618,436.7021,430.99554,433.9956,445.85,447.55,442.88,443.66133866133873
438.27878,441.04337,435.5951,438.7146,446.07,446.25,440.99,444.66533466533474
438.0782,441.06696,435.2723,438.55798,443.62,446.09,443.34,443.5414585414586
442.98407,445.92532,440.25287,443.57733,441.79,441.84,439.18,441.10389610389615
442.83942,445.92834,439.9605,443.34308,441.76,442.59,436.46,438.981018981019
446.38916,449.52185,443.50256,446.8534,437.54,438.47,431.96,433.2817182817183
445.1321,448.3947,442.1878,445.67615,430.61,430.85,427.4,428.2267732267732
443.2164,446.5683,440.1507,443.7094,429.03,429.61,426.67,426.8531468531469
443.29712,446.66043,440.25006,443.8565,427.25,434.37,427.12,431.20879120879124
441.7346,444.92978,438.67902,442.1491,432.55,434.43,430.16,431.0939060939061
449.77618,453.0274,446.8391,450.06354,433.7,436.82,431.63,433.04195804195814
447.98798,451.32474,445.07483,448.47104,434.72,435.74,433.5,435.22477522477527
450.09015,453.31427,447.2367,450.5984,437.28,437.36,433.25,433.48151848151855
442.466,445.97647,439.0432,442.55554,433.38,435.82,431.41,431.5784215784216
442.49542,445.6903,439.41205,442.82593,428.2,430.25,422.37,423.48651348651356
437.89078,441.19098,434.72693,438.19476,423.5400000000001,426.11,422.3,422.69230769230774
438.71732,441.81702,435.76108,439.1479,422.95,428.58,422.71,426.1188811188812
436.95163,439.96027,434.03745,437.29358,426.28,427.42,421.2,421.8681318681319
436.9984,440.04517,433.9956,437.21014,425.58,431.48,425.38,428.58141858141863
442.71713,445.59927,440.15674,443.3009,428.57,435.12,425.99,434.18581418581425
441.8744,444.9056,439.1516,442.2415,435.12,438.3,434.18,438.13686313686316
437.3283,440.69666,434.22052,437.56244,439.57,440.24,435.24,438.1468531468532
435.5421,438.4826,432.60803,435.88275,440.21,443.21,439.56,442.36763236763244
432.53036,435.45444,429.43005,432.72974,443.35,444.33,440.35,442.67732267732265
426.30188,429.28424,423.06982,426.40594,442.61,446.81,441.39,446.4235764235765
426.79428,429.67065,423.72543,426.89343,447.02,447.27,443.34,444.8601398601399
433.55676,436.18854,430.97125,434.06317,445.58,446.16999999999996,440.77,442.87712287712293
434.7439,437.501,432.03278,435.1106,446.43,446.83,440.78,442.22277722277727
436.11816,438.95636,433.3624,436.41434,442.05,442.54,438.86,441.39860139860144
439.81525,442.69324,437.09412,440.23456,441.52,450.3,439.89,449.975024975025
447.2694,450.18573,444.69617,447.7674,451.3,451.3,446.03,447.51748251748256
442.7928,445.95435,439.8363,443.12836,447.52,450.38,446.14,449.8701298701299
507.26892,509.4749,505.83704,508.41943,446.4,449.11,440.95,441.59340659340666
498.91113,502.50287,496.15936,499.39697,441.59,443.39,439.05,441.7632367632368
500.67865,504.35095,497.55844,501.14276,441.62,441.62,436.17,436.97802197802207
512.8527,516.5971,509.30994,512.57587,437.51,439.73,435.87,437.4475524475525
512.0699,516.00305,508.49304,512.31445,435.78,437.12,434.03,436.5584415584416
505.8099,510.01477,501.87402,506.0147,432.92,438.78,432.53,436.31868131868134
507.30762,511.2826,503.27914,507.47247,438.48,442.18,438.38,441.8431568431569
516.0879,520.1319,512.2536,516.0663,439.72,443.02,437.27,442.3376623376624
513.7191,517.8608,509.90295,513.9833,442.34,445.38,434.42,436.40859140859146
514.709,519.0292,510.6555,514.8015,435.87,437.12,433.38,434.5454545454546
512.9675,517.2363,508.9531,513.14307,432.11,435.36,430.44,431.2537462537463
512.02924,516.33765,508.1046,512.32825,431.04,431.37,424.22,425.2397602397603
510.25687,514.6338,506.07947,510.2815,426.54,429.71,419.92,426.3336663336664
509.883,514.15674,506.02612,510.15842,430.31000000000006,432.79,428.5,432.4975024975025
503.30786,507.7647,499.11166,503.44702,431.4,435.11,431.03,434.36563436563443
507.30573,511.4049,503.42517,507.5376,431.71,436.49,431.08,436.4185814185815
504.23175,508.22717,500.25995,504.34302,436.24,441.16,435.37,439.3606393606394
504.6933,508.67337,500.77893,504.8368,441.28,447.49,440.35,447.33766233766244
513.7488,517.6556,509.9234,513.54175,444.83,446.78,441.21,442.73726273726277
516.3014,519.8637,512.8644,516.6421,486.47,505.83,485.18000000000006,503.81618381618387
515.1029,518.67346,511.53528,515.4116,503.84,507.6,497.91,499.7752247752248
515.6988,519.5905,511.7957,515.8102,500.62,504.61,496.04,501.6183816183817
511.42892,515.1778,507.47675,511.51694,498.63,515.44,498.45,513.7812187812187
510.56772,514.364,506.6161,510.81555,514.01,518.34,510.49,510.8591408591409
516.4441,520.11316,512.71594,516.7174,512.49,512.49,503.48,505.70429570429576
514.58606,518.2301,510.84354,514.87476,505.7,509.79999999999995,504.6,505.6043956043957
522.2325,526.0069,518.5559,522.48474,507.65,516.53,504.86,516.1838161838162
527.15686,530.8439,523.58026,527.239,516.78,516.82,511.08,513.2867132867133
530.4702,534.0929,527.03235,530.81946,512.54,518.82,510.07,513.3666333666334
528.62634,532.3171,524.93134,528.82263,513.97,516.07,510.64,511.6033966033967
525.8872,529.844,521.9381,525.98114,513.82,514.26,509.11,511.13886113886116
526.0576,529.96655,521.9048,525.96967,508.27,513.9,506.81,508.8511488511489
528.0034,531.85345,523.95325,527.9376,510.89,511.58,505.79,509.4655344655345
526.74243,530.5329,522.77234,526.83185,509.4,510.05,501.94,502.0929070929072
533.1345,536.9987,529.5447,533.61786,502.49,507.35,502.37,506.1188811188812
537.5874,541.4773,533.77625,537.7023,502.87,506.07,502.12,503.4065934065935
541.12775,545.0491,537.1619,541.0178,501.97,506.88,500.62,504.00099900099906
537.4293,541.4988,533.2745,537.3587,501.5,514.5,501.37,514.3056943056944
534.121,538.2053,529.75726,534.0292,515.03,517.93,513.25,515.6843156843158
529.45685,533.71814,524.88354,529.34436,515.5,517.06,513.23,514.8501498501499
535.4685,539.4486,531.1631,535.455,515.94,522.41,512.7,513.8511488511489
534.5479,538.58905,530.12085,534.50037,513.93,515.44,509.61,510.6843156843157
538.95233,543.06396,534.604,538.6448,513.05,514.75,508.27,509.2457542457543
541.9321,545.86145,537.6533,541.79395,511.58,517.22,511.08,515.1048951048951
548.5491,552.39246,544.47833,548.45703,514.78,516.15,512.69,514.015984015984
555.84894,559.6305,551.9939,555.9118,516.64,524.63,515.58,521.013986013986
553.67633,557.50397,549.59,553.6261,522.34,528.77,519.52,527.2277722277723
556.5818,560.4883,552.41907,556.4776,529.03,532.01,528.02,529.5704295704296
557.17053,561.0968,552.9739,557.11694,529.1,531.32,527.75,527.8171828171829
553.44165,557.62537,548.88104,553.2998,529.77,531.18,523.42,525.2697302697303
558.1442,562.30383,553.66797,557.9251,523.51,529.73,522.55,524.6653346653347
554.5321,558.671,549.84875,554.2744,523.72,530.0,523.04,527.1128871128872
551.68463,556.0307,546.8075,551.5398,526.63,527.85,523.58,526.6983016983017
557.2594,561.4834,552.6259,557.2079,532.9,533.0,528.06,532.937062937063
567.82,571.9627,563.3711,567.6539,533.5,539.13,532.02,537.0579420579421
568.65686,572.7855,564.20636,568.5322,536.07,544.12,535.82,540.3046953046954
563.2834,567.65137,558.3445,562.8647,541.67,543.62,535.58,536.6333666333667
563.46045,567.91235,558.5764,563.19366,537.77,539.45,532.5,532.9820179820181
561.7379,566.4743,556.19464,560.9354,535.69,536.14,526.97,528.4165834165835
572.9164,577.35974,568.20074,572.5928,530.01,535.34,529.02,534.4855144855145
572.83154,577.1027,568.0801,572.6262,534.41,538.36,532.2,532.932067932068
576.47736,580.6907,571.6931,576.1642,533.92,540.45,527.54,540.3496503496503
573.4453,577.8583,568.3244,572.975,538.37,543.96,537.53,541.0839160839162
579.86926,584.2047,575.09314,579.6826,542.12,548.53,541.97,548.2567432567432
580.73914,585.00806,575.8569,580.5071,551.85,555.82,550.5,555.4695304695305
577.8423,582.1312,572.6776,577.41345,555.4,555.54,551.98,553.8461538461539
560.3815,565.38837,554.02136,559.3548,554.92,557.41,552.27,556.6433566433567
547.703,553.24475,541.0045,546.7429,557.91,558.05,554.39,557.1128871128872
562.385,567.20685,556.7217,562.396,558.08,558.16,552.44,552.6573426573427
551.943,556.70685,545.74316,551.4335,554.04,558.41,551.06,558.2617382617384
569.49585,574.3623,564.2511,569.91425,555.65,556.79,552.06,554.4805194805195
589.23364,593.6626,584.4707,589.0812,555.42,556.38,550.4,550.4345654345655
565.2012,570.25806,558.71045,563.8286,554.43,557.34,551.15,556.5734265734267
570.4355,575.1251,564.5458,569.76355,560.4,567.72,558.49,567.3026973026974
569.90625,574.45905,564.14636,569.2013,570.86,571.52,564.53,568.4865134865136
578.9088,583.217,573.6754,578.635,569.59,569.97,560.68,563.0119880119881
586.75037,590.9821,581.7003,586.3618,567.41,567.4100000000001,559.03,562.982017982018
585.3441,589.5575,579.9405,584.69165,561.13,571.31,556.5,559.3956043956046
592.81934,597.1061,587.7134,592.21765,566.85,573.35,561.94,572.5524475524476
591.3015,595.47253,586.1452,590.79083,574.34,575.34,569.76,572.1678321678322
597.28503,601.5968,592.00793,596.4199,572.4,576.8,571.86,575.949050949051
599.30457,603.49243,594.14185,598.6184,576.27,578.15,569.96,573.1168831168833
603.58264,607.83716,598.4641,602.9372,578.3,579.83,573.5,579.6753246753248
599.14636,603.5232,593.74677,598.4387,581.13,581.76,577.27,580.3346653346654
600.79865,605.23395,595.5189,600.3547,577.83,579.07,575.03,577.882117882118
601.1742,605.6801,595.81335,600.80414,573.36,574.62,559.4,559.8151848151849
605.76196,610.3785,600.2689,605.14905,560.95,561.15,539.11,548.5564435564436
608.5199,613.1199,603.1388,608.0051,553.09,560.77,552.9,559.4105894105895
608.76184,613.43835,603.2377,608.2301,557.47,558.78,547.66,551.3936063936067
608.72327,613.30225,603.0885,608.2292,570.36,574.09,561.52,565.5744255744256
605.9207,610.8023,600.03,605.3468,583.49,591.05,573.42,588.2817182817183
598.5655,603.4571,592.3068,597.82635,587.4,588.65,563.89,564.6003996003997
607.1209,612.0429,601.521,607.23834,566.87,575.34,566.38,566.953046953047
608.1646,612.99304,602.2881,607.8871,569.56,573.24,561.9,569.4655344655345
609.3893,614.18835,603.5464,609.2317,573.42,577.91,571.63,577.8121878121879
606.50494,611.5231,600.41077,606.2346,581.63,586.75,578.11,586.5234765234766
604.24695,609.25964,598.0268,603.8943,583.71,588.99,582.33,584.2757242757243
599.2169,604.4774,592.7317,598.90765,587.88,593.71,583.92,592.867132867133
600.8196,606.03015,594.3353,600.2727,592.28,592.78,588.48,591.1288711288712
593.9972,599.4597,587.1914,593.6052,588.17,597.71,587.63,597.7072927072927
586.63824,592.0371,579.5158,586.1555,595.5699999999999,599.95,594.17,599.1558441558442
596.3041,601.53735,589.75525,596.16016,598.46,604.17,597.76,603.1768231768232
604.485,609.2919,598.26306,604.18665,600.4,602.35,596.51,598.926073926074
598.144,603.0194,591.70526,597.7719,599.32,601.19,597.87,599.8051948051948
598.8179,603.74994,592.34045,598.44403,601.65,602.6800000000001,599.17,599.6453546453547
591.8784,597.23047,585.0438,591.42566,600.43,607.8,600.3,603.991008991009
576.987,582.72345,569.5176,576.1317,605.7,609.96,602.95,607.7222777222778
579.0477,584.6666,572.17426,578.99695,609.71,612.15,604.61,607.8071928071928
567.5231,573.4547,559.8048,566.98486,606.92,609.83,606.23,607.3276723276723
558.0553,563.77563,550.4847,557.68115,607.89,609.81,600.86,605.5544455544456
562.5268,567.8534,555.4606,562.689,601.12,601.66,593.84,599.1008991008993
558.8041,564.0165,551.75104,558.9252,605.23,605.73,602.49,605.1848151848152
567.7389,572.51465,561.05164,567.5713,605.26,609.26,603.44,606.853146853147
571.7512,578.14307,564.7377,571.57324,608.86,610.79,607.02,607.5274725274726
572.7786,577.9422,565.6449,571.4785,611.11,611.2,603.46,605.1248751248752
544.3949,550.39,536.1366,542.59863,605.58,606.55,599.8,603.5214785214786
537.52783,543.10565,529.7924,536.3528,604.62,604.89,596.09,597.7522477522477
555.9885,560.80664,549.63916,555.79694,595.97,601.67,589.8799999999999,601.3936063936064
563.1677,567.5813,557.2923,562.974,601.72,602.99,590.17,592.3076923076924
540.5672,545.7557,533.2705,539.4236,588.79,593.21,584.08,584.2107892107892
530.643,535.411,523.2608,529.47266,587.42,596.3,586.86,593.8261738261739
535.2848,540.12585,528.67883,535.0917,595.1,603.5,594.3,603.3666333666334
532.8955,537.4846,526.499,532.21704,603.64,603.73,594.97,597.3876123876124
556.29114,560.49603,550.91425,556.0443,597.73,602.55,595.45,596.3436563436564
533.46356,537.7239,526.89636,532.07153,600.9,602.56,589.02,589.3106893106893
528.0777,532.4523,521.92053,527.4944,589.88,590.24,570.84,576.8031968031969
535.3164,539.34467,529.6124,534.8437,580.82,582.74,571.36,577.1978021978023
526.74365,530.72894,520.92114,526.24963,578.84,583.5999999999999,563.64,563.8711288711289
525.1896,529.34424,519.5781,524.95,566.44,566.44,551.41,556.93
516.4574,520.531,510.4825,515.8898,559.66,564.88,557.14,558.46
513.83594,517.9776,508.12787,513.2512,565.34,565.45,555.41,555.45
527.7523,531.60547,522.6319,527.4577,557.18,566.89,557.18,565.6099999999999
525.41595,528.90173,520.5031,525.2081,598.35,603.17,560.65,565.45
530.0822,533.76685,525.3931,529.934,568.29,585.67,562.59,568.18
527.25226,531.00684,522.52264,527.05945,573.08,576.19,541.51,541.65
525.8821,529.63556,521.17236,525.52094,539.26,546.98,525.71,536.68
514.8335,518.9703,509.5705,514.34894,541.11,553.48,540.13,553.38
508.45172,512.58746,503.20926,508.02094,558.09,563.82,551.44,562.6
511.94647,515.82825,506.88483,511.6225,563.45,563.45,538.42,539.47
516.39197,520.30804,511.75647,515.97394,531.09,538.52,525.09,529.15
528.4476,532.16125,524.55176,528.57544,536.78,542.61,528.11,531.06
532.4519,536.07996,528.6246,532.56396,535.35,536.98,517.04,534.97
525.2199,529.05273,520.97046,525.1473,541.51,555.47,538.52,555.02
518.6013,522.5047,514.03406,518.3478,547.31,548.0,529.7,534.63
519.1919,523.01996,514.9155,519.2193,534.63,535.23,524.16,527.17
